charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.0001,0.0076103448275862086,0.0089,4216,1982,3890.8765652951693
0.0001,0.0076103448275862086,0.01,4182,1871,3890.8765652951693
0.0001,0.007951724137931035,0.0001,4099,4033,3725.910064239829
0.0001,0.007951724137931035,0.0012000000000000001,4085,3563,3725.910064239829
0.0001,0.007951724137931035,0.0023,4079,3170,3725.910064239829
0.0001,0.007951724137931035,0.0034,4058,2880,3725.910064239829
0.0001,0.007951724137931035,0.0045000000000000005,4050,2629,3725.910064239829
0.0001,0.007951724137931035,0.005600000000000001,4044,2414,3725.910064239829
0.0001,0.007951724137931035,0.0067,3953,2234,3725.910064239829
0.0001,0.007951724137931035,0.0078000000000000005,3965,2087,3725.910064239829
0.0001,0.007951724137931035,0.0089,4012,1944,3725.910064239829
0.0001,0.007951724137931035,0.01,4007,1836,3725.910064239829
0.0001,0.008293103448275862,0.0001,3924,3886,3574.363188167625
0.0001,0.008293103448275862,0.0012000000000000001,3915,3421,3574.363188167625
0.0001,0.008293103448275862,0.0023,3905,3064,3574.363188167625
0.0001,0.008293103448275862,0.0034,3898,2776,3574.363188167625
0.0001,0.008293103448275862,0.0045000000000000005,3893,2558,3574.363188167625
0.0001,0.008293103448275862,0.005600000000000001,3870,2341,3574.363188167625
0.0001,0.008293103448275862,0.0067,3830,2195,3574.363188167625
0.0001,0.008293103448275862,0.0078000000000000005,3770,2018,3574.363188167625
0.0001,0.008293103448275862,0.0089,3747,1909,3574.363188167625
0.0001,0.008293103448275862,0.01,3806,1799,3574.363188167625
0.0001,0.00863448275862069,0.0001,3774,3742,3434.662455586261
0.0001,0.00863448275862069,0.0012000000000000001,3730,3313,3434.662455586261
0.0001,0.00863448275862069,0.0023,3761,2988,3434.662455586261
0.0001,0.00863448275862069,0.0034,3746,2704,3434.662455586261
0.0001,0.00863448275862069,0.0045000000000000005,3709,2485,3434.662455586261
0.0001,0.00863448275862069,0.005600000000000001,3691,2304,3434.662455586261
0.0001,0.00863448275862069,0.0067,3733,2127,3434.662455586261
0.0001,0.00863448275862069,0.0078000000000000005,3678,1983,3434.662455586261
0.0001,0.00863448275862069,0.0089,3567,1871,3434.662455586261
0.0001,0.00863448275862069,0.01,3672,1766,3434.662455586261
0.0001,0.008975862068965518,0.0001,3635,3599,3305.47112462006
0.0001,0.008975862068965518,0.0012000000000000001,3627,3204,3305.47112462006
0.0001,0.008975862068965518,0.0023,3605,2883,3305.47112462006
0.0001,0.008975862068965518,0.0034,3611,2630,3305.47112462006
0.0001,0.008975862068965518,0.0045000000000000005,3606,2416,3305.47112462006
0.0001,0.008975862068965518,0.005600000000000001,3595,2234,3305.47112462006
0.0001,0.008975862068965518,0.0067,3561,2089,3305.47112462006
0.0001,0.008975862068965518,0.0078000000000000005,3566,1945,3305.47112462006
0.0001,0.008975862068965518,0.0089,3499,1837,3305.47112462006
0.0001,0.008975862068965518,0.01,3560,1729,3305.47112462006
0.0001,0.009317241379310346,0.0001,3492,3458,3185.6462834126696
0.0001,0.009317241379310346,0.0012000000000000001,3480,3097,3185.6462834126696
0.0001,0.009317241379310346,0.0023,3481,2808,3185.6462834126696
0.0001,0.009317241379310346,0.0034,3464,2559,3185.6462834126696
0.0001,0.009317241379310346,0.0045000000000000005,3460,2375,3185.6462834126696
0.0001,0.009317241379310346,0.005600000000000001,3463,2197,3185.6462834126696
0.0001,0.009317241379310346,0.0067,3455,2052,3185.6462834126696
0.0001,0.009317241379310346,0.0078000000000000005,3451,1909,3185.6462834126696
0.0001,0.009317241379310346,0.0089,3383,1801,3185.6462834126696
0.0001,0.009317241379310346,0.01,3407,1693,3185.6462834126696
